10,0,2,2,11,21
-1.508168590014236e-14,19.02813092583401,35.14356133859918,44.24475393642779,44.16102741949844,36.905962955200344,27.52302579546148,19.689126738309724,14.051274124925381,10.139009134200316,7.425307922332911,5.522972467565163,4.17074668167573,3.1953056812350917,2.481318081384503,1.9512914660514897,1.5525179269998335,1.2486747490932941,1.0143965321904886,0.8317364598747993,0.6878341852147882
-3.30447474938822e-14,11.85041016708402,21.60623626196162,27.392768108277565,28.433432247084426,25.641059705803443,21.03320171648329,16.375021277043544,12.473594949749211,9.45636000843439,7.194896031635012,5.515820434515911,4.2682580369783585,3.33610480294081,2.634032590960131,2.100412856405049,1.6909386341961226,1.373699559296491,1.1255943973433424,0.9297813521105219,0.773883165363452
-5.975688693871106e-15,7.458141885208398,13.653512965777571,17.604439450548384,18.941968590242638,18.053298033809803,15.824070471711897,13.146605788503312,10.595083775926069,8.414041783576515,6.648382064815999,5.256631332247968,4.172509065252425,3.331044455420161,2.6771983264357506,2.1671850854968504,1.7672045526790183,1.4515357697929103,1.2007193567868928,1.0000464520367371,0.8383760520607043
2.4260107811535647e-15,4.816469823731624,8.897785534210037,11.691265664677148,12.976430287579042,12.905298408657448,11.887720993572461,10.389844609004069,8.776643256899032,7.263697407358471,5.945530419206691,4.84341232484537,3.9428490132580722,3.215873672879982,2.632270300146185,2.1644166471387467,1.7888888495816586,1.4865836069910079,1.2422496038588764,1.0438495102893355,0.8819353872849683
-2.0821885882149616e-14,3.204427763963036,5.978440683479632,7.99600052263932,9.11071259864939,9.372243281909489,8.97488650454352,8.167564362870523,7.174135092201267,6.154069579115252,5.200466059600465,4.356309300489107,3.633267563489634,3.0262108766586966,2.5224895151616726,2.1071751718088008,1.7657136892235976,1.485084375481259,1.2541636850723223,1.063699199061164,0.9061157820242021
-4.440892098500626e-15,2.1955010204171472,4.1337705104389855,5.615554547030189,6.539998249886802,6.914254680010115,6.830517935640023,6.423539261738681,5.828930156544079,5.156764117274496,4.48290332275963,3.8522198687020723,3.286575223072486,2.7929127410642716,2.369564766942108,2.0105185294775643,1.7080336352377719,1.4541177899963567,1.2412807400630073,1.0628615406551891,0.9131188129810139
-9.211164817002349e-15,1.5459377020878398,2.9341110125652734,4.039077206291128,4.790404991499951,5.179246328969127,5.248273841854172,5.070914836195806,4.728987992884349,4.2960455679456215,3.8290428633717664,3.366941620166197,2.933280427360198,2.5401170098001775,2.1918056217005053,1.8879871355116378,1.6257046604750647,1.4007853537119659,1.2086831601304735,1.0449564991469913,0.9055129122780397
7.873042495720739e-15,1.1158697912243893,2.1323238844975574,2.9682756608992684,3.574135423542225,3.936446393892172,4.073658398656884,4.025755487703725,3.8420379244185496,3.5708552385575483,3.2532032379886515,2.920165739902821,2.593086104045138,2.2851609699222726,2.0034636587745984,1.750831424746787,1.527384187021539,1.331639026626411,1.1612746356951869,1.0136264257985832,0.8859891459778818
2.2468355301286103e-14,0.8235270153041394,1.5827326681146994,2.2239272082066117,2.711909720527058,3.0332258332659996,3.194550370760081,3.2174415976843624,3.131570165771286,2.968445220180283,2.756889525463957,2.5205845883136773,2.2773434875808634,2.039504503120175,1.8148728828581238,1.6078050878600665,1.420206969484924,1.2523496915868122,1.103486750609498,0.9722942173013441,0.857169773312051
3.948664312192207e-15,0.6199334532182696,1.1972045603008894,1.695470351073346,2.0895129667701164,2.367512296113619,2.5305647826480335,2.5900183366046967,2.5636774729965373,2.4719761870800885,2.334903415655664,2.170016581842466,1.9914993227051063,1.8100088507769114,1.6330074639772054,1.4653194836015937,1.309736639809629,1.1675720675325467,1.039119651264686,0.9240102387556752,0.821474180439295
1.485356976305141e-16,0.47499105748110027,0.9210268938441508,1.3130016550995591,1.6326656965401016,1.87020552432886,2.024231059783067,2.1004274661357716,2.109409573645241,2.06438345141625,1.979098113883731,1.8663538361033711,1.7371225010041995,1.600191799100262,1.4621820999911395,1.3277832134138345,1.2000891941288578,1.0809492478636367,0.9712881422237241,0.8713752997313742,0.781037972194119
92.36454378571185,87.95076250898597,74.61724875691148,54.31678185245087,32.56189479753861,15.37278245874517,5.322938352770782,0.5519371685883109,-1.4850280558451956,-2.245464973116246,-2.4220032632294495,-2.3389558086321607,-2.150173682651733,-1.9288129790205295,-1.708873077623791,-1.5050936396657262,-1.3227560042063442,-1.1625982651956586,-1.0232981076057726,-0.9027213988296467,-0.7985372663856062
